정류소명,X좌표,Y좌표,정류버스수
코오롱아파트사거리,126.9213133732,37.5629933531,3
신촌연세병원.기업은행,126.9330546128,37.5520448126,3
홍대후문,126.925407843,37.5477463091,3
서교동교회,126.9192933166,37.5517313197,3
망원유수지.마포구민체육센터,126.8986145984,37.5565046534,3
마포소방서,126.9330318641,37.5502889629,3
우리기술사옥.한국지역정보개발원,126.9478121337,37.5357205699,3
상암중학교,126.8872627514,37.5793010489,3
뜨란채아파트101동,126.9585736068,37.5658773509,3
금화장오거리,126.9592655511,37.5644270724,3
경기대후문,126.9614545379,37.563973411,3
영천시장입구,126.9618770367,37.5684500897,3
영천동,126.9605585209,37.5701729725,3
삼호아파트.천연동사무소,126.9596911192,37.5707247655,3
CGV신촌아트레온,126.9385921378,37.5557216984,3
신촌전철역,126.9372616783,37.5554501163,3
구룡약국,126.9466785822,37.5911082307,3
인왕초등학교,126.945522413,37.589248152,3
문화촌주유소,126.9485551297,37.5952391237,3
경원중학교,127.009346265,37.5119099928,3
반포리체,127.014020575,37.5024054304,3
뉴코아백화점,127.0080150374,37.5092886378,3
반포래미안아이파크아파트,127.0120145611,37.5009405075,3
서초역.3번출구,127.007896941,37.4911171449,3
서울고사거리,127.004273998,37.4832020454,3
더미켈란아파트,127.0040265326,37.4855720028,3
대성유니드아파트,126.9868911618,37.483476608,3
이수역4번출구,126.9828872574,37.4855448766,3
방배래미안타워,126.9907798117,37.4745730066,3
상문고등학교,127.0046457973,37.4821566067,3
방배빌딩.방배아트힐아파트정문,127.0064915737,37.4782857825,3
강남역.9번출구,127.0265568443,37.4977090289,3
서초구민체육센터,126.9903054743,37.4983151828,3
동부센트레빌2,126.9880596891,37.4980973518,3
방배신삼호아파트,126.9916891406,37.4978558494,3
이수화학,126.993378961,37.4979482085,3
한국회관.ROTC중앙회,126.995502854,37.4985638285,3
KT반포지사,126.9925999385,37.4982519712,3
이수중앙시장,126.9888912996,37.4922154732,3
함지박사거리,126.9912013497,37.4931335861,3
팔래스호텔,127.0000256959,37.5006105157,3
삼성래미안.이수역방향,127.0012882558,37.5044078368,3
서울성모병원.서울지방조달청,127.0040275959,37.5003385463,3
빛교회.이수중앙시장,126.9890026992,37.4923316429,3
노인정,126.987202879,37.489441183,3
국립국악원,127.0085899442,37.4783197449,3
옥수역,127.017198,37.541423,3
금호119안전센터,127.0245823383,37.5541477535,3
논골신협.대림아파트후문,127.024547,37.5576898228,3
행당역.대림아파트정문,127.0286814678,37.5570374838,3
논골.금호벽산아파트.성동공유센터,127.0253245486,37.55565645,3
화단삼거리,127.0198717313,37.5483566468,3
지하철4호선한성대역,127.0052476895,37.5890831036,3
슈퍼앞,126.9927697326,37.5931728619,3
넓은마당,126.9997034292,37.6146150678,3
대동슈퍼,127.0059110496,37.6111858523,3
길음시장입구,127.0222895034,37.6051311138,3
자산약국.월곡전철역입구.6호선,127.0392563635,37.6043332529,3
월곡로데오거리,127.0443385353,37.6053405371,3
종암아이파크1차정문,127.0303711382,37.6022362392,3
목동10단지,126.8566174621,37.5189588899,3
목동프라자,126.8593619878,37.5194319513,3
신도림역2번출구,126.891974855,37.5076537599,3
현대2.3차아파트,126.8968325082,37.5326607161,3
신동아아파트.관악고교,126.8854909119,37.5223576997,3
양평역,126.8862080384,37.5253415409,3
현대3차유원아파트,126.8973271964,37.5319681569,3
놀이터,126.9219217909,37.5102335963,3
골프장,126.9204364169,37.5091677838,3
불광전철역,126.9303908626,37.609762567,3
힐스테이트116동앞,126.9248871283,37.5896248793,3
힐스테이트1단지정문앞,126.9242152127,37.5914972658,3
힐스테이트2단지후문앞,126.9239905211,37.5920076161,3
힐스테이트212동앞,126.924816737,37.5894927695,3
안국선원.삼거리,126.9849936691,37.582790982,3
북촌한옥마을입구.정세권활동터,126.984979219,37.5815994494,3
가회동주민센터,126.9849330874,37.5799374011,3
서울국제고등학교,126.9972253431,37.5890947727,3
국민생활관,126.99888615,37.5898299497,3
혜화초등학교,126.999881725,37.5872586093,3
혜화역4번출구,127.0015413078,37.583472298,3
이화사거리,127.0021043976,37.5769496232,3
청암자이아파트,126.9465174884,37.5343626071,2
원효2동주민센터,126.9509043881,37.5342784061,2
산천동,126.9539838422,37.5354201502,2
신창동세방아파트,126.9550322215,37.5357487714,2
남이장군사당,126.9579568939,37.5367069612,2
서부이촌동입구,126.959676039,37.5236972645,2
이촌119안전센터.성촌공원,126.9530395553,37.5301685887,2
산천동리버힐삼성아파트,126.9511868344,37.5345074372,2
교육연구정보원,126.980237787,37.5545553981,2
남산케이블카.남산산책로입구,126.9838858506,37.5552850097,2
숭의여대,126.9874059964,37.5586203825,2
장충문화체육센터.권기옥활동터,127.0027220126,37.5601814056,2
금호베스트빌앞,126.9907042754,37.5226166078,2
을지로5가.훈련원종합체육관,127.0024217692,37.5658168668,2
장월초등학교,127.048608795,37.6235755993,2
강북삼성병원,126.9687255308,37.5680683964,2
풍림아파트삼거리,127.0072962993,37.6173497501,2
중계역1번출구,127.06377737,37.6460258156,2
삼화상운,127.0506539883,37.6268866383,2
현대힐스테이트아파트,127.0411694461,37.7549810773,2
대원여객,127.0435612129,37.7531957625,2
경기북부보훈지청,127.0459156935,37.7454527782,2
의정부경찰서앞,127.0467139821,37.7424184035,2
의정부역.흥선지하도입구,127.0470161569,37.7411918564,2
코로나19예방접종센터,127.0476330649,37.7381641774,2
안말.병무청.호원예비군훈련장,127.0472900161,37.7127410868,2
망월사역3번출구,127.0477071913,37.7103923484,2
그랑베르아파트,127.0479612417,37.7104483487,2
안말.병무청.호원예비군훈련장앞,127.0474130398,37.7138383416,2
의정부역.농협앞,127.0472377996,37.7414827138,2
중앙초등학교,127.0462999092,37.7449003029,2
민락동차고지,127.1189310881,37.7494471863,2
무지랭이약수터.코스트코,127.1179370549,37.7509155318,2
양지마을8단지.민락푸르지오아파,127.1105900635,37.7523376423,2
송양중학교.반도유보라아이비파 ,127.1039177564,37.7523591454,2
낙양물사랑공원앞,127.0938529074,37.7469513642,2
어룡역,127.0849123437,37.7429870926,2
송산주공7단지,127.0868853887,37.7409878827,2
충의중학교,127.0902658498,37.7411089832,2
산들마을1단지남문,127.092263033,37.7407494923,2
산들마을1단지동문,127.0939842959,37.7411043615,2
민락초등학교,127.0945441812,37.7427646189,2
산들마을2단지,127.0962898035,37.7437973395,2
산들마을4단지,127.0968107025,37.7416729244,2
민락중학교,127.0958857515,37.7401948336,2
민락주공2단지,127.096133786,37.7389456778,2
송산1동주민센터,127.0878035693,37.7312802596,2
구306보충대,127.080217881,37.7336455642,2
동국대사범부속영석고등학교,127.0744659827,37.7356594031,2
e편한세상신곡파크비스타,127.0680724354,37.7373303404,2
신곡지하차도,127.0580139394,37.7348394599,2
의암교회앞,127.0586077498,37.732120103,2
장암주공5단지앞,127.05949603,37.7279027337,2
장암주공2단지.장암우성아파트,127.0602406568,37.7242238858,2
아일랜드캐슬,127.0542602231,37.7058221492,2
도봉차량기지앞,127.0516265036,37.7028313764,2
장암우성아파트.장암주공2단지,127.0606681261,37.7242418781,2
장암주공5단지.한국.풍림아파트,127.0600256428,37.7274015769,2
서해아파트,127.0593752358,37.7303293146,2
의암교회,127.0588492285,37.7328562374,2
덕정차고지,127.0658961052,37.8528557879,2
서희아파트,127.0610436517,37.8495038999,2
덕정초교앞,127.0618766703,37.8463077637,2
덕정역,127.0621340484,37.8434541627,2
덕정아파트5단지.예스병원,127.0647010231,37.8372947514,2
덕정주공1단지.회천3동행정복지 ,127.0681034966,37.8373499112,2
덕정고.한국병원,127.0719185382,37.8378085499,2
서재말교차로,127.0793752631,37.8383036365,2
서재말입구,127.0818488811,37.8387058133,2
회암2통마을회관.생명나무교회,127.0848171818,37.8382548718,2
세창아파트,127.0874202499,37.8299041326,2
옥정고.푸르지오9단지,127.0873875801,37.8266167064,2
율정초등학교,127.0993885789,37.8275319929,2
귀율교앞,127.1024191624,37.8264032192,2
율정마을13단지,127.1035702811,37.8238311607,2
옥정교차로,127.1027304794,37.8186886661,2
풀무원입구,127.1030320499,37.8167330016,2
삼가대삼거리,127.1058652554,37.8144297587,2
삼숭교,127.0971853465,37.8082297871,2
성우.나래아파트,127.094921319,37.8073146785,2
TS3차아파트,127.0869621692,37.8055603481,2
장거리한양수자인1단지,127.0824454864,37.803029609,2
TS1.2차아파트,127.0822051135,37.8005976141,2
덕현초교.덕고개,127.0808342452,37.7982179221,2
고읍주공4단지.건강보험양주지사,127.0784527173,37.795975889,2
대방신도아파트,127.0747053507,37.7922894688,2
서반창.삽사동,127.072795331,37.7911963042,2
광사1통마을회관,127.0698690206,37.7880869063,2
광사동.넉바위,127.069531126,37.7860294503,2
원학동.골프장입구,127.0672466408,37.7842095757,2
양짓말,127.0629849172,37.782963041,2
응달마을,127.057084856,37.7798187845,2
주내파출소.주내교회,127.0537106383,37.778586298,2
마전동,127.0497093608,37.7807058564,2
양주시청.양주시청년센터,127.0482233708,37.7831726774,2
양주역,127.0451146647,37.7748338072,2
녹양역,127.0426682367,37.7597784703,2
한국아파트,127.0628135357,37.8392838086,2
이태원역1번출구.해밀턴호텔,126.9930005373,37.5344685685,2
용마루고개.브라운스톤공덕아파트,126.956939702,37.5411415847,2
용마루고개.효창파크푸르지오아파트,126.9586241544,37.5404112962,2
이태원역4번출구.해밀턴호텔,126.9931454958,37.534368472,2
안암전철역,127.0302791598,37.5863085786,2
고려대사범대학부속고등학교.후문,126.9994765791,37.609449228,2
국민대후문,127.0000013538,37.6111709639,2
서울외국어고등학교,127.0526530083,37.6452340626,2
노원역8번출구,127.0595562874,37.6553945766,2
창5동현대아파트,127.0404077764,37.6560288231,2
창동주공1단지아파트,127.0410897502,37.6533068793,2
원자력병원,127.0821892978,37.6283011894,2
번동주공아파트3단지4단지,127.0401497064,37.6294348204,2
신창교,127.038550946,37.6332734185,2
샘말어린이공원,127.0319036732,37.6687225635,2
방학동도깨비시장,127.0355600069,37.6652479014,2
성대야구장노원교앞,127.0494168406,37.6790240557,2
창북중학교,127.0381562407,37.6515153281,2
금용아파트,127.0351558615,37.6377169643,2
방학사거리.바로선병원,127.0422886161,37.661411136,2
도봉동서광아파트,127.0493045611,37.6782308552,2
염광중학교후문,127.0510547779,37.6303417009,2
월계중학교,127.0510560694,37.630071307,2
녹천초등학교월계이마트,127.0640733111,37.6284101583,2
월계사슴아파트3단지,127.0604974722,37.632030556,2
공릉해링턴플레이스,127.0850075249,37.62825619,2
중앙하이츠2차아파트,127.0674197117,37.654311989,2
와우패션클럽,127.0639086916,37.6550670087,2
롯데백화점노원점,127.0625686742,37.6547824107,2
창3동염광아트필,127.0429004467,37.6343147271,2
창3동염광아트빌,127.0428900482,37.6342807126,2
공릉신도2차아파트,127.0714744905,37.6254067967,2
공릉대동2차아파트,127.0709890426,37.626857305,2
노원문화원,127.0698533131,37.6285854072,2
용원초등학교,127.0685218665,37.6287064763,2
을지중학교,127.0716420619,37.6504855972,2
보람아파트2단지,127.0646093764,37.6646381498,2
보람아파트1단지,127.0654649652,37.664479841,2
창동주공3단지,127.0415579149,37.6513238981,2
창1동주민센터,127.0430331311,37.6486058445,2
신방학중학교앞,127.0277758873,37.6633727093,2
중계주공9단지후문,127.0763862301,37.6435415865,2
중계주공7단지,127.0797555922,37.6480296317,2
수락리버시티1단지정문,127.0532121543,37.690274173,2
불암산종합스타디움,127.0826051394,37.638903331,2
브라운스톤중계.우리은행앞,127.0642000707,37.6391751636,2
서울아이티고등학교,127.0630756814,37.6416902146,2
북부여성발전센터앞,127.0623795202,37.6432654229,2
그린아파트101동앞,127.0619284736,37.6443082474,2
건영옴니백화점,127.0641218694,37.6390462723,2
수락리버시티아파트,127.0555092617,37.6890060442,2
장암역.석림사입구,127.054903071,37.7002221135,2
은하수아파트,127.0575738354,37.7428658958,2
수락산입구.동부거성아파트,127.1125963189,37.7079982588,2
주공2.3단지.농협.새마을금고,127.1163939223,37.7079793378,2
청학리주공5단지.별내도서관,127.119057442,37.7072347776,2
별내면사무소.에코랜드입구,127.1223531589,37.7030075803,2
경은학교앞,127.123797129,37.6994414238,2
아랫미아리.퇴뫼,127.1283938155,37.6950172992,2
중문마을,127.1350668777,37.6816973586,2
임촌마을,127.1342542319,37.6766159981,2
넉바위마을,127.1339721011,37.6749359974,2
별내하우스토리후문,127.1338570194,37.6727645252,2
별내하우스토리.중말사거리,127.1341365416,37.6697343255,2
유승한내들이노스타.세종로묘원 ,127.1335867169,37.6674477619,2
우미린스타포레,127.1324899622,37.6649694674,2
대원칸타빌.모아미래도.유승한내,127.1265568387,37.6635235667,2
현대아이파크1차후문,127.119175648,37.6610564439,2
별내KCC스위첸후문,127.1148613406,37.6552571285,2
샛말.신안인스빌,127.1118828502,37.6509071104,2
퇴계원읍사무소,127.1450216391,37.649419101,2
빛과소금교회앞,127.1449822765,37.6518479221,2
신도아파트.KT앞,127.1455477651,37.6548651882,2
일신건영아파트,127.1455829163,37.6564063256,2
주공3.4단지,127.145659914,37.6579687853,2
관사.일신건영.새마을금고,127.1443616182,37.6559810893,2
퇴계원초등학교,127.143096802,37.6532701412,2
퇴계원농협,127.1413767802,37.6502300963,2
퇴계원극동아파트.세란병원.엘병,127.1406491574,37.6488645263,2
퇴계원5리,127.1353576799,37.6446576813,2
구검문소,127.1318395413,37.6431781782,2
주을래마을,127.1280894228,37.641675645,2
협동마을,127.1251756277,37.6405654928,2
갈매술막사거리,127.1215893708,37.6392513854,2
담터,127.1187762904,37.6381887784,2
담터술막길,127.1169702225,37.6387551677,2
담터농협,127.1152892908,37.6408965865,2
스카이힐스,127.0039491872,37.5989852126,2
일신건영아파트.꿈에그린아파트,127.012160669,37.6014855453,2
돈암동일신건영휴먼빌아파트,127.0137069684,37.6012699861,2
성북구청,127.0175791547,37.5898198233,2
보문2교,127.019483297,37.5892166624,2
서경대정문.대일외고,127.0130490024,37.6129626731,2
정릉동아.태영아파트,127.0149146547,37.6062995297,2
